CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
35.688.460/0001-39;2023-06-01;1;2023-09-28;HEDGE PALADIN DESIGN OFFICES FUNDO DE NVESTIMENTO IMOB;2021-06-14;INVESTIDOR QUALIFICADO;BRHDOFCTF007;2055675;N;N;Desenvolvimento para Venda;Lajes Corporativas;Ativa;Determinado;2028-10-28;30/06;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
35.689.497/0001-81;2023-06-01;1;2023-09-28;HEDGE SEED FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-07-27;INVESTIDOR PROFISSIONAL;BRSEEDCTF008;1640000;N;N;Híbrido;Híbrido;Ativa;Determinado;2026-12-12;30/06;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
35.689.670/0001-41;2023-12-01;1;2024-04-02;RBR DESENVOLVIMENTO COMERCIAL FEEDER FOF FII;2020-02-28;INVESTIDOR PROFISSIONAL;BRRCFFCTF006;323200;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Determinado;2025-11-22;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;35689670000141;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
35.689.733/0001-60;2023-12-01;1;2024-03-27;RB CAPITAL RECEBÍVEIS IMOBILIÁRIOS FII;2020-01-17;INVESTIDORES EM GERAL;BRRRCICTF005;481757;N;N;Renda;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
35.704.849/0001-20;2023-12-01;1;2024-03-25;MILETO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-02-04;INVESTIDOR PROFISSIONAL;;934488.4529;N;N;Híbrido;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;35704849000120;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
35.705.463/0001-33;2023-12-01;1;2024-04-02;RBR LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-01-02;INVESTIDORES EM GERAL;BRRBRLCTF001;6687035;N;N;Híbrido;Logística;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;35705463000133;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;01451-011;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
35.705.542/0001-44;2023-12-01;1;2024-03-28;JACARANDA 02  FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-01-28;INVESTIDORES EM GERAL;;1042957.253;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;35705542000144;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
35.725.659/0001-90;2023-12-01;1;2024-03-28;CAPITAL RS FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2020-09-02;INVESTIDOR QUALIFICADO;BR05J1CTF000;37638.52341177;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
35.725.666/0001-91;2023-12-01;1;2024-03-28;CV HAUS - FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2020-08-25;INVESTIDOR QUALIFICADO;BR0597CTF007;32487.102531;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
35.754.164/0001-99;2023-12-01;1;2024-03-29;PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-08-05;INVESTIDORES EM GERAL;BRPATLCTF003;4991535;N;N;Desenvolvimento para Renda;Logística;Ativa;Indeterminado;;31/12;S;N;N;S;N;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;35754164000199;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
35.755.044/0001-06;2023-12-01;1;2024-03-26;XP EXETER DESENVOLVIMENTO LOGISTICO - FII;2020-12-03;INVESTIDOR QUALIFICADO E PROFISSIONAL;;154533.8933515;N;N;Desenvolvimento para Venda;Logística;Ativa;Determinado;2026-12-03;31/12;N;S;N;N;S;OLIVEIRA TRUST DTVM S.A.;35755044000106;Avenida das Américas;3434;Bloco 07, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640102;21 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
35.755.232/0001-34;2023-12-01;1;2024-03-27;BRESCO COINVESTIMENTO I FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-02-03;INVESTIDOR QUALIFICADO E PROFISSIONAL;;117698.42168077;N;S;Desenvolvimento para Renda;Híbrido;Passiva;Determinado;2029-03-12;31/12;N;S;N;N;S;OLIVEIRA TRUST DTVM S.A.;35755232000134;Avenida das Américas;3434;Bloco 07, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640102;21 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
35.765.826/0001-26;2023-12-01;1;2024-04-01;AUTONOMY EDIFÍCIOS CORPORATIVOS FII;2019-10-18;INVESTIDORES EM GERAL;BRAIECCTF009;4824987;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;S;S;N;S;S;MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;35765826000126;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3133-0350;;;www.brltrust.com.br;infolegal@apexgroup.com
35.765.889/0001-82;2023-12-01;1;2024-04-01;JACARANDÁ FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-10-06;INVESTIDOR PROFISSIONAL;0;748969.33763701;N;N;Híbrido;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;34829992000186;Av Faria Lima;2277;17º andar;Vila Olímpia;São Paulo;SP;01452000;35141300;;;www.reag.com.br;ramon.dantas@reag.com.br
35.765.907/0001-26;2023-12-01;1;2024-04-01;GOLGI FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2020-04-01;INVESTIDORES EM GERAL;;20299044.2985;N;N;Desenvolvimento para Renda;Logística;Ativa;Indeterminado;;31/12;N;S;N;N;S;MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;35765907000126;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3133-0350;;;www.modal.com.br;infolegal@apexgroup.com
35.819.314/0001-03;2023-12-01;1;2024-04-02;JIVE ATIVOS IMOB III FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-11-17;INVESTIDOR QUALIFICADO;;439382205.7485;S;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;S;N;N;S;MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;35819314000103;Rua Alves Guimarães;1216;;Pinheiros;Sâo Paulo;SP;05410-002;(11) 3133-0350;;;www.modal.com.br;infolegal@apexgroup.com
35.820.768/0001-96;2023-12-01;1;2024-03-27;ZION CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2020-05-08;INVESTIDORES EM GERAL;BRZIFICTF000;47485;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;67030395000146;AV. BRIGADEIRO FARIA LIMA;3477;11° ANDAR;ITAIM BIBI;SÃO PAULO;SP;04535-133;(11) 2197-4400;;;www.trusteedtvm.com.br;corporativodtvm@trusteedtvm.com.br
35.864.448/0001-38;2023-06-01;1;2023-09-27;KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2020-10-28;INVESTIDORES EM GERAL;BRKNSCCTF008;13275794;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62418140000131;AV BRIGADEIRO FARIA LIMA;3400;10º Andar;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br
35.880.201/0001-05;2023-12-01;1;2024-04-02;DARP JIVE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-12-11;INVESTIDOR QUALIFICADO;;373790297.26;S;N;Híbrido;Outros;Ativa;Indeterminado;;31/12;N;S;N;N;S;MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;35880201000105;Rua Alves Guimarães;1216;;Pinheiros;Sâo Paulo;SP;05410-002;(11) 3133-0350;;;www.modal.com.br;infolegal@apexgroup.com
35.940.506/0001-65;2023-12-01;1;2024-05-15;PLATINIUM XXI FUNDO DE INVETIMENTO IMOBILIARIO;2021-11-15;INVESTIDOR PROFISSIONAL;;2595688.22268456;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;MASTER S/A CCTVM;33886862000112;PRAIA DE BOTAFOGO;228;1702;BOTAFOGO;RIO DE JANEIRO;RJ;22.250-906;21 3820-1700;11 4502-0100;;www.bancomaster.com.br;contabilidade.fundos@mastercctvm.com.br
36.098.375/0001-83;2023-12-01;1;2024-03-27;BTSP I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2020-03-13;INVESTIDORES EM GERAL;BRBTSGCTF005;775015;S;S;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;31/12;S;N;N;S;N;INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;18945670000146;Avenida Barbacena;1219;21º andar;santo agostinho;Belo Horizonte;MG;30190131;(31) 3514-5332;;;httsp://www.bancointer.com.br/inter-dtvm/;admfundos@interdtvm.com.br
36.200.654/0001-06;2023-12-01;1;2024-04-01;VINCI FULWOOD DESENV LOGÍSTICO FUNDO DE INVEST IMOBILIÁRIO;2021-02-25;INVESTIDOR QUALIFICADO;BR06X4CTF005;2395015.52;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;2026-01-13;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
36.200.701/0001-11;2023-12-01;1;2024-04-01;TELLUS DESENVOLVIMENTO LOGÍSTICO FUNDO DE INV. IMOBILIÁRIO;2021-07-08;INVESTIDOR PROFISSIONAL;BRTELDCTF001;469760.1875;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;2029-11-24;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
36.244.015/0001-42;2023-06-01;1;2023-08-28;VERSALHES RECEBÍVEIS IMOBILIÁRIOS FII;2020-12-10;INVESTIDORES EM GERAL;BRVSLHCTF008;29864091;N;N;Híbrido;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;36244015000142;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
36.258.924/0001-30;2023-12-01;1;2024-03-28;PIEMONTE - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-02-25;INVESTIDOR QUALIFICADO;00000;101.2882066;N;N;Híbrido;Outros;Passiva;Indeterminado;;30/12;S;N;N;S;N;SEFER INVESTIMENTOS DTVM LTDA;00329598000167;AV BRIGADEIRO FARIA LIMA;3900;6º ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451-010;11 3113-0060;;;www.indigoinvestimentos.com.br;informeslegais@indigoinvestimentos.com.br
36.293.425/0001-83;2023-06-01;1;2023-09-26;INTER TEVA INDICE DE TIJOLO - FII;2020-08-31;INVESTIDORES EM GERAL;BRITITCTF004;900494;N;N;Renda;Títulos e Val. Mob.;Passiva;Indeterminado;;30/12;S;N;N;S;N;INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;18945670000146;Avenida Barbacena;1219;21 andar;Santo Agostinho;Belo Horizonte;MG;30190131;(31) 3614-5332;;;https://www.bancointer.com.br/inter-dtvm/;admfundos@interdtvm.com.br
36.312.025/0001-78;2023-12-01;1;2024-03-27;POSITIVO III FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-07-08;INVESTIDOR PROFISSIONAL;;121467.9439;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
36.312.772/0001-06;2023-06-01;1;2023-09-26;INTER TEVA ÍNDICE DE PAPEL - FII;2021-02-23;INVESTIDORES EM GERAL;BRITIPCTF002;748151;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Passiva;Indeterminado;;30/06;S;N;N;S;N;INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;18945670000146;Avenida Barbacena;1219;21 andar;Santo Agostinho;Belo Horizonte;MG;30190131;(31) 3614-5332;;;https://www.bancointer.com.br/inter-dtvm/;admfundos@interdtvm.com.br
36.368.869/0001-30;2023-12-01;1;2024-04-02;VBI RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-08-13;INVESTIDORES EM GERAL;BRBLMRCTF002;25541630;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;36368869000130;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
36.368.925/0001-37;2023-12-01;1;2024-04-02;TRX REAL ESTATE II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2020-03-16;INVESTIDORES EM GERAL;BRTRXBCTF002;3205778;N;N;Títulos e Valores Mobiliários;Híbrido;Passiva;Determinado;2035-03-16;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;36368925000137;Rua Alves Guimarães;1216;;Itaim Bibi;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
36.420.742/0001-13;2023-12-01;1;2024-03-25;TANTOU FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-02-09;INVESTIDORES EM GERAL;;5686242.57;N;N;Renda;Logística;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO OURINVEST S/A;78632767000120;Av. Paulista;1728;Sobreloja, 2º ao 4º, 5º 7º e 11º andares;Bela Vista;São Paulo;SP;01310-919;4081-4576;4081-4402;4081-4444;ourinvest.com.br;fundos.imobiliarios@ourinvest.com.br
36.445.551/0001-06;2023-12-01;1;2024-03-27;YUCA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-11-09;INVESTIDOR PROFISSIONAL;BRYUFICTF008;492650;N;N;Renda;Residencial;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;36445551000106;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
36.445.587/0001-90;2023-12-01;1;2024-04-01;VINCI IMOVEIS URBANOS FUNDO DE INVESTIMENTO IMOBILIARIO;2021-05-28;INVESTIDORES EM GERAL;BRVIURCTF009;26946220;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;36445587000190;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
36.501.128/0001-86;2023-06-01;1;2023-09-28;FUNDO DE INVESTIMENTO IMOBILIARIO RIZA TERRAX;2020-10-02;INVESTIDORES EM GERAL;BRRZTRCTF003;11048018;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;S;N;N;S;N;BANCO GENIAL S.A;45246410000155;PRAIA DE BOTAFOGO;227;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22.250-040;11 3206-8000;21 3293-3000;;WWW.BANCOGENIAL.COM;MIDDLEADM@GENIAL.COM.VC
36.501.159/0001-37;2023-06-01;1;2023-09-28;FUNDO DE INVESTIMENTO IMOBILIÁRIO HBC RENDA URBANA;2020-12-30;INVESTIDORES EM GERAL;BRHBCRCTF001;1119161;N;N;Renda;Outros;Ativa;Indeterminado;;30/06;S;N;N;S;N;BANCO GENIAL S.A;45246410000155;PR DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22.250-040;113206-8000;213923-3000;;WWW.BANCOGENIAL.COM;MIDDLEADM@GENIAL.COM.VC
36.501.181/0001-87;2023-12-01;1;2024-03-25;JFL LIVING FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-01-06;INVESTIDORES EM GERAL;BRJFLLCTF002;1500598;N;N;Renda;Residencial;Ativa;Indeterminado;;31/12;S;N;N;S;N;BANCO GENIAL S.A;45246410000155;PR DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250040;113206-8000;(21) 3923-3000;;WWW.BANCOGENIAL.COM;MIDDLEADM@GENIAL.COM.VC
36.501.198/0001-34;2023-12-01;1;2024-03-30;GENIAL LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-03-03;INVESTIDORES EM GERAL;BRGLOGCTF000;750000;N;N;Renda;Logística;Ativa;Indeterminado;;31/12;S;N;N;S;N;BANCO GENIAL S.A;45246410000155;PR DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250040;113206-8000;(21) 3500-3000;;WWW.BANCOGENIAL.COM;MIDDLEADM@GENIAL.COM
36.501.210/0001-00;2023-06-01;1;2023-09-28;GENIAL RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO;2021-08-20;INVESTIDORES EM GERAL;BRGURBCTF005;1135160;N;N;Renda;Híbrido;Ativa;Indeterminado;;30/06;S;N;N;S;N;BANCO GENIAL S.A;45246410000155;PR DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22.250-040;113206-8000;213293-3000;;WWW.BANCOGENIAL.COM;MIDDLEADM@GENIAL.COM.VC
36.501.233/0001-15;2023-06-01;1;2023-09-27;CYRELA CRÉDITO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-06-21;INVESTIDORES EM GERAL;BRCYCRCTF004;16315840;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BANCO GENIAL S.A.;45246410000155;PRAIA DE BOTAFOGO;228;SALA 907;BATAFOGO;RIO DE JANEIRO;RJ;22.250.040;113206-8000;213923-3000;;WWW.BANCOGENIAL.COM;MIDDLEADM@GENIAL.COM.VC
36.501.249/0001-28;2023-12-01;1;2024-03-25;LWTC FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-12-29;INVESTIDOR PROFISSIONAL;;226025.39244;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A;45246410000155;PR DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250040;113206-8000;(21) 3923-3000;;WWW.BANCOGENIAL.COM;MIDDLEADM@GENIAL.COM.VC
36.517.660/0001-91;2023-12-01;1;2024-03-31;RIO BRAVO RENDA RESIDENCIAL FII;2020-03-02;INVESTIDORES EM GERAL;BRRBRSCTF006;1734299;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS - DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;BLOCO B - CJ 32;VILA OLIMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
36.532.530/0001-28;2023-12-01;1;2024-03-27;ALDEOTA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2023-09-04;INVESTIDOR PROFISSIONAL;BR0I6HCTF003;3601.4036722;S;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;S;N;N;S;N;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;67030395000146;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;(11) 2197-4400;;;www.trusteedtvm.com.br;corporativodtvm@trusteedtvm.com.br
36.615.915/0001-59;2023-12-01;1;2024-03-28;JBFO FOF FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-10-05;INVESTIDOR PROFISSIONAL;BRJBFOCTF007;1279070;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;Dezembro;S;N;N;S;N;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vl Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br
36.642.139/0001-86;2023-06-01;1;2023-09-28;MAUA CAPITAL HEDGE FUND FII;2021-07-01;INVESTIDORES EM GERAL;BRMCFFCTF007;32354247;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
36.642.219/0001-31;2023-06-01;1;2023-09-28;RIZA AKIN FII - FII;2020-12-21;INVESTIDORES EM GERAL;BRRZAKCTF008;8807885;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
36.642.244/0001-15;2023-06-01;1;2023-09-28;FII BTG PACTUAL AGRO LOGISTICA;2021-01-28;INVESTIDORES EM GERAL;BRBTALCTF003;5982736;N;N;Renda;Outros;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
36.642.275/0001-76;2023-06-01;1;2023-09-28;FII FII RBR DESENVOLVIMENTO IV;2020-11-19;INVESTIDOR QUALIFICADO;;1612694;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
36.642.293/0001-58;2023-06-01;1;2023-09-28;AF INVEST CRI FII - RECEBIVEIS IMOBILIARIOS;2021-03-03;INVESTIDORES EM GERAL;BRAFHICTF005;3019453;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
36.642.311/0001-00;2023-12-01;1;2024-03-28;BTG PACTUAL REAL ESTATE PRIME OPPORTUNITIES FII;2020-10-28;INVESTIDOR PROFISSIONAL;;1531612;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
36.642.356/0001-76;2023-06-01;2;2023-10-04;FII - REC FUNDO DE FUNDOS;2021-02-18;INVESTIDORES EM GERAL;BRRECXCTF002;218313;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
36.655.973/0001-06;2023-12-01;1;2024-03-28;FII MAUA HIGH YIELD FII;2021-06-14;INVESTIDOR QUALIFICADO;BRMCHYCTF004;0;N;N;;Títulos e Val. Mob.;;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
