CNPJ_Fundo;Data_Referencia;Versao;Nome_Diretor_Representante;Funcao;Nome_Empresa;Periodo;Cargo_Funcao;Atividade_Principal
18.874.954/0001-99;2019-12-01;2;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BRL TRUST DTVM S.A;Desde 01/04/2016;Sócio-Diretor;Administrador fiduciário
18.874.954/0001-99;2019-12-01;2;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BANCO SANTANDER BRASIL S.A;de 1999 até 03/2016;Superindentente;Country Head da Santander Securities Services
18.874.965/0001-79;2019-12-01;1;Maria Clara Guimarães Gusmão;Diretor Responsável pelo FII;Inter DTVM Ltda.;Abr/16 até o presente;Diretora de Administração Fiduciária;Administração de todos os fundos administrados pela Inter DTVM
18.874.965/0001-79;2019-12-01;1;Maria Clara Guimarães Gusmão;Diretor Responsável pelo FII;MRV Engenharia e Participações S.A.;Ago/10 a Jul/15;Analista de Relações com Investidores;Relação com os Investidores
18.929.051/0001-68;2019-12-01;2;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BRL TRUST DTVM S.A;Desde 01/04/2016;Sócio-Diretor;Administrador fiduciário
18.929.051/0001-68;2019-12-01;2;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BANCO SANTANDER BRASIL S.A;de 1999 até 03/2016;Superindentente;Country Head da Santander Securities Services
18.929.353/0001-36;2019-12-01;1;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BANCO SANTANDER BRASIL S.A;de 1999 até 03/2016;Superindentente;Country Head da Santander Securities Services
18.929.353/0001-36;2019-12-01;1;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BRL TRUST DTVM S.A;Desde 01/04/2016;Sócio-Diretor;Administrador fiduciário
18.950.957/0001-64;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;VOTORANTIM ASSET MANAGEMENT;OUTUBRO/2018 - ATUAL;DIRETOR EXECUTIVO;GESTÃO DE RECURSOS
18.950.957/0001-64;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;HSBC ASSET MANAGEMENT;MAIO/2014 - JUNHO/2016;CEO;GESTÃO DE RECURSOS
18.950.957/0001-64;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;BRADESCO ASSET MANAGEMENT;JUNHO/2016 - SETEMBRO/2018;DIRETOR DE DISTRIBUIÇÃO;GESTÃO DE RECURSOS
18.979.895/0001-13;2019-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
18.979.895/0001-13;2019-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
19.026.454/0001-60;2019-12-01;2;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BRL TRUST DTVM S.A;Desde 01/04/2016;Sócio-Diretor;Administrador fiduciário
19.026.454/0001-60;2019-12-01;2;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BANCO SANTANDER BRASIL S.A;de 1999 até 03/2016;Superindentente;Country Head da Santander Securities Services
19.107.604/0001-60;2019-06-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Grupo Planner;2001/ Atual;Diretor / Conselheiro;Responsável pela administração fiduciária de Fundos de Investimento
19.107.604/0001-60;2019-06-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bandeirantes de Investimentos S/A;1986/1999;Analista de Investimento;Realizava acompanhamento de empresas de capital aberto, bem como o mercado financeiro de um modo geral, objetivando a elaboração de relatórios diários para definição de estratégias na administração de recursos de terceiros.
19.107.604/0001-60;2019-06-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bradesco S/A;2000/2001;Gerente de Underwriting;Realização de prospecção de operações, nas quais as empresas utilizam o mercado de capitais como fonte de recursos para suportar investimentos e/ou alongamento de outros financiamentos / empréstimos.  O trabalho consistia na prospecção propriamente dita, ou seja, visitas / reuniões com os potenciais emissores, bem como o acompanhamento do processo de registro da operação junto à CVM - Comissão de Valores Mobiliário e do procedimento de venda dos títulos ao mercado (basicamente investidores institucionais).
19.107.604/0001-60;2019-06-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Planner Corretora de Valores S/A;1999/2000;Gerente;Coordenação da Área de Agente Fiduciário, realizando entre outras atividades, o acompanhamento diário dos preços unitários das debêntures, controle dos "covenants" financeiros constantes da escritura de emissão, bem como avaliação das providências a serem adotadas nas emissões que encontram-se inadimplentes.
19.131.224/0001-60;2019-12-01;1;José Alexandre Costa de Freitas;Diretor Responsável pelo FII;Oliveira Trust;Março/1992 - Data Atual;Diretor Presidente;Distribuidora de Títulos e Valores Mobiliários
19.213.231/0001-01;2019-12-01;1;Ricardo Augusto Meira Pedro;Diretor Responsável pelo FII;Foco DTVM Ltda.;Agosto/2012 a Outubro/2015;Administrador de Recursos de Terceiros;Administração de Recursos de Terceiros
19.239.245/0001-02;2019-12-01;1;RODRIGO DE GODOY;Diretor Responsável pelo FII;Brasil Plural S.A. Banco Multiplo;2016;Diretor;Instituição financeira
19.249.956/0001-50;2019-06-01;1;JOSE ALEXANDRE COSTA DE FREITAS;Diretor Responsável pelo FII;Oliveira Trust;Março de 1992 - Data atual;Diretor Presidente;Distribuidora de Títulos e Valores Mobiliários
19.249.989/0001-08;2019-06-01;1;José Alexandre Costa de Freitas;Diretor Responsável pelo FII;Oliveira Trust;Março/1992 - Data Atual;Diretor Presidente;Distribuidora de Títulos e Valores Mobiliários
19.267.845/0001-76;2019-12-01;2;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BANCO SANTANDER BRASIL S.A;de 1999 até 03/2016;Superindentente;Country Head da Santander Securities Services
19.267.845/0001-76;2019-12-01;2;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BRL TRUST DTVM S.A;Desde 01/04/2016;Sócio-Diretor;Administrador fiduciário
19.419.994/0001-03;2019-12-01;1;José Alexandre Costa de Freitas;Diretor Responsável pelo FII;Oliveira Trust;Março/1992 - Data Atual;Diretor Presidente;Distribuidora de Títulos e Valores Mobiliários
19.442.626/0001-86;2019-12-01;1;JOSE ALEXANDRE COSTA DE FREITAS;Diretor Responsável pelo FII;Oliveira Trust;Março de 1992 - Data atual;Diretor Presidente;Distribuidora de Títulos e Valores Mobiliários
19.628.741/0001-40;2019-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
19.628.741/0001-40;2019-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
19.872.996/0001-53;2019-12-01;1;RODRIGO DE GODOY;Diretor Responsável pelo FII;Brasil Plural S.A. Banco Multiplo;2016;Diretor;Instituição financeira
19.878.616/0001-98;2019-12-01;1;RODRIGO DE GODOY;Diretor Responsável pelo FII;Plural S.A. Banco Multiplo;2016 a atual;Diretor;Instituição financeira
19.959.754/0001-00;2019-12-01;1;Ricardo Augusto Meira Pedro;Diretor Responsável pelo FII;Foco DTVM Ltda.;Agosto/2012 a Outubro/2015;Administrador de Recursos de Terceiros;Administração de Recursos de Terceiros
20.003.001/0001-05;2019-06-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
20.003.001/0001-05;2019-06-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
20.019.120/0001-48;2019-06-01;2;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
20.019.120/0001-48;2019-06-01;2;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
20.040.197/0001-08;2019-12-01;1;RODRIGO DE GODOY;Diretor Responsável pelo FII;Plural S.A. Banco Multiplo;2016 a atual;Diretor;Instituição financeira
20.118.507/0001-51;2019-12-01;1;André Giuliese;Diretor Responsável pelo FII;Limine DTVM;desde dezembro de 2019;Limine DTVM, situada em São Paulo. Desde Março de 2019 á presente. Exercendo a função de Diretor de Recursos de Terceiros.;Administração de Recursos de Terceiros
20.132.453/0001-89;2019-06-01;1;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BANCO SANTANDER BRASIL S.A;de 1999 até 03/2016;Superindentente;Country Head da Santander Securities Services
20.132.453/0001-89;2019-06-01;1;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BRL TRUST DTVM S.A;Desde 01/04/2016;Sócio-Diretor;Administrador fiduciário
20.216.935/0001-17;2019-12-01;1;ANDRÉ BERNARDINO DA CRUZ FILHO;Diretor Responsável pelo FII;Banco Bradesco S.A.;Atual;Diretor responsável pela administração dos Fundos;Instituição Financeira
20.265.434/0001-20;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Bradesco Asset Management;jun/16 - set/18;Diretor de distribuição;Gestão de recursos
20.265.434/0001-20;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Votorantim Asset Management;out/18 - atual;Diretor executivo;Gestão de recursos
20.265.434/0001-20;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;HSBC Asset Management;mai/14 - jun/16;CEO;Gestão de recursos
20.265.467/0001-70;2019-12-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;Vórtx DTVM;04/2018 até a presente data;Head Funds TrustMobiliários;Distribuidora de Títulos e Valores Mobiliários
20.265.467/0001-70;2019-12-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;BTG Pactual;08/2004 até 06/2017;Administrador de Carteira de Valores Mobiliários;Distribuidora de Títulos e Valores Mobiliários
20.680.775/0001-62;2019-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
20.680.775/0001-62;2019-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
20.716.161/0001-93;2019-12-01;1;LEONARDO SILVA DE LOYOLA REIS;Diretor Responsável pelo FII;Banco do Brasil;fev/15 a ago/19;Diretor financeiro;Atuar como responsável pela Diretoria Financeira
20.748.515/0001-81;2019-12-01;2;José Alexandre Costa de Freitas;Diretor Responsável pelo FII;Oliveira Trust;Março/1992 - Data Atual;Diretor Presidente;Distribuidora de Títulos e Valores Mobiliários
20.787.427/0001-99;2019-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
20.787.427/0001-99;2019-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
20.834.884/0001-97;2019-12-01;1;Maria Cecilia Carrazedo de Andrade;Diretor Responsável pelo FII;Credit Suisse Hedging-Griffo Corretora de Valores S.A.;Outubro/2006 a Fevereiro/2017;Vice President - Real Estate;Instituição Financeira
20.834.884/0001-97;2019-12-01;1;Maria Cecilia Carrazedo de Andrade;Diretor Responsável pelo FII;Hedge Investments;Fevereiro/2017 até a presente data;Sócia e Diretora - Real Estate;Instituição Financeira
21.044.600/0001-21;2019-12-01;1;RODRIGO DE GODOY;Diretor Responsável pelo FII;Brasil Plural S.A. Banco Multiplo;2016 a atual;Diretor;Instituição financeira
21.067.825/0001-01;2019-12-01;1;RODRIGO DE GODOY;Diretor Responsável pelo FII;Plural S.A. Banco Multiplo;2016 a atual;Diretor;Instituição financeira
21.085.472/0001-64;2019-12-01;1;RODRIGO DE GODOY;Diretor Responsável pelo FII;Plural S.A. Banco Multiplo;2016 a atual;Diretor;Instituição financeira
21.085.863/0001-89;2019-12-01;1;RODRIGO DE GODOY;Diretor Responsável pelo FII;Plural S.A. Banco Multiplo;2016 a atual;Diretor;Instituição financeira
21.126.204/0001-43;2019-12-01;1;PAULO ANDRE PORTO BILYK;Diretor Responsável pelo FII;Rio Bravo Investimentos;Último ano;Chief Enterprise Officer;Investimentos Imobiliários
21.126.204/0001-43;2019-12-01;1;PAULO ANDRE PORTO BILYK;Diretor Responsável pelo FII;Rio Bravo Investimentos;2015 a 2018;Chief Investment Officer;Investimentos Imobiliários
21.156.164/0001-82;2019-12-01;1;José Alexandre Costa de Freitas;Diretor Responsável pelo FII;Oliveira Trust;Março/1992 - Data Atual;Diretor Presidente;Distribuidora de Títulos e Valores Mobiliários
21.408.063/0001-51;2019-12-01;1;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BRL TRUST DTVM S.A;Desde 01/04/2016;Sócio-Diretor;Administrador fiduciário
21.408.063/0001-51;2019-12-01;1;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BANCO SANTANDER BRASIL S.A;de 1999 até 03/2016;Superindentente;Country Head da Santander Securities Services
21.500.481/0001-74;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;HSBC Asset Management;mai/14 - jun/16;CEO;Gestão de recursos
21.500.481/0001-74;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Bradesco Asset Management;jun/16 - set/18;Diretor de distribuição;Gestão de recursos
21.500.481/0001-74;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Votorantim Asset Management;out/18 - atual;Diretor executivo;Gestão de recursos
21.500.500/0001-62;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Bradesco Asset Management;jun/16 - set/18;Diretor de distribuição;Gestão de recursos
21.500.500/0001-62;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Votorantim Asset Management;out/18 - atual;Diretor executivo;Gestão de recursos
21.500.500/0001-62;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;HSBC Asset Management;mai/14 - jun/16;CEO;Gestão de recursos
21.500.514/0001-86;2019-06-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Bradesco Asset Management;jun/16 - set/18;Diretor de distribuição;Gestão de recursos
21.500.514/0001-86;2019-06-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;HSBC Asset Management;mai/14 - jun/16;CEO;Gestão de recursos
21.500.514/0001-86;2019-06-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Votorantim Asset Management;out/18 - atual;Diretor executivo;Gestão de recursos
21.826.249/0001-20;2019-12-01;1;RODRIGO DE GODOY;Diretor Responsável pelo FII;Brasil Plural S.A. Banco Multiplo;2016;Diretor;Instituição financeira
21.917.235/0001-12;2019-12-01;2;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BANCO SANTANDER BRASIL S.A;de 1999 até 03/2016;Superindentente;Country Head da Santander Securities Services
21.917.235/0001-12;2019-12-01;2;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BRL TRUST DTVM S.A;Desde 01/04/2016;Sócio-Diretor;Administrador fiduciário
22.103.617/0001-75;2019-06-01;1;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BANCO SANTANDER BRASIL S.A;de 1999 até 03/2016;Superindentente;Country Head da Santander Securities Services
22.103.617/0001-75;2019-06-01;1;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BRL TRUST DTVM S.A;Desde 01/04/2016;Sócio-Diretor;Administrador fiduciário
22.169.671/0001-13;2019-12-01;2;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BANCO SANTANDER BRASIL S.A;de 1999 até 03/2016;Superindentente;Country Head da Santander Securities Services
22.169.671/0001-13;2019-12-01;2;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BRL TRUST DTVM S.A;Desde 01/04/2016;Sócio-Diretor;Administrador fiduciário
22.169.716/0001-50;2019-12-01;2;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BANCO SANTANDER BRASIL S.A;de 1999 até 03/2016;Superindentente;Country Head da Santander Securities Services
22.169.716/0001-50;2019-12-01;2;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BRL TRUST DTVM S.A;Desde 01/04/2016;Sócio-Diretor;Administrador fiduciário
22.211.522/0001-75;2019-12-01;1;DANIEL BOUERES SANDOVAL;Diretor Responsável pelo FII;CAIXA ECONÔMICA FEDERAL;04/2019 até o presente momento.;DIRETOR;Administração fiduciária de fundos de investimento, estratégia de produtos e análise de mercado, e estratégia de distribuição.
22.211.522/0001-75;2019-12-01;1;DANIEL BOUERES SANDOVAL;Diretor Responsável pelo FII;CAIXA ECONÔMICA FEDERAL;2015 a 2019;GERENTE NACIONAL;Estratégia de colocação de Fundos, elaboração de estratégias, criação de produtos, adequação de portfólio e capacitação da força de venda.
22.219.335/0001-38;2019-12-01;1;Paulo Vellani de Lima;Diretor Responsável pelo FII;BANCO FATOR S.A;12/2015 A ATUAL;Diretor de Recursos de Teceiros;Administrador fiduciário
22.219.335/0001-38;2019-12-01;1;Paulo Vellani de Lima;Diretor Responsável pelo FII;FATOR CORRETORA DE VALORES;12/2015 A ATUAL;Diretor de Recursos de Teceiros;Administrador fiduciário
22.219.335/0001-38;2019-12-01;1;Paulo Vellani de Lima;Diretor Responsável pelo FII;FAR FATOR ADMINISTRAÇÃO DE RECURSOS;01/2008 A 12/2015;GERENTE PROCESSO DE OPERAÇÕES;Administrador fiduciário
22.340.978/0001-35;2019-12-01;1;Daniel Doll Lemos;Diretor Responsável pelo FII;Socopa Sociedade Corretora Paulista S.A;05/2000;(i) Diretor de Administração de Fundos(ii) Diretor de Distribuição e Suitability;Atuação no mercado financeiro e de capitais e no mercado cambial intermediando a negociação de títulos e valores mobiliários entre investidores e tomadores de recursos, e oferecendo serviços como plataformas de investimento pela internet (home broker), clubes de investimentos, financiamento para compra de ações (conta margem) e administração e custódia de títulos e valores mobiliários dos clientes.
22.459.737/0001-00;2019-06-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
22.459.737/0001-00;2019-06-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
22.646.161/0001-90;2019-06-01;1;José Alexandre Costa de Freitas;Diretor Responsável pelo FII;Oliveira Trust;Março/1992 - Data Atual;Diretor Presidente;Distribuidora de Títulos e Valores Mobiliários
22.646.161/0001-90;2019-12-01;1;José Alexandre Costa de Freitas;Diretor Responsável pelo FII;Oliveira Trust;Março/1992 - Data Atual;Diretor Presidente;Distribuidora de Títulos e Valores Mobiliários
22.862.226/0001-34;2019-12-01;1;José Alexandre Costa de Freitas;Diretor Responsável pelo FII;Oliveira Trust;Março/1992 - Data Atual;Diretor Presidente;Distribuidopra de Títulos e Valores Mobiliários
23.120.006/0001-06;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;HSBC Asset Management;mai/14 - jun/16;CEO;Gestão de recursos
23.120.006/0001-06;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Votorantim Asset Management;out/18 - atual;Diretor executivo;Gestão de recursos
23.120.006/0001-06;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Bradesco Asset Management;jun/16 - set/18;Diretor de distribuição;Gestão de recursos
23.120.027/0001-13;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Bradesco Asset Management;jun/16 - set/18;Diretor de distribuição;Gestão de recursos
23.120.027/0001-13;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;HSBC Asset Management;mai/14 - jun/16;CEO;Gestão de recursos
23.120.027/0001-13;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Votorantim Asset Management;out/18 - atual;Diretor executivo;Gestão de recursos
23.120.098/0001-16;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Bradesco Asset Management;jun/16 - set/18;Diretor de distribuição;Gestão de recursos
23.120.098/0001-16;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;HSBC Asset Management;mai/14 - jun/16;CEO;Gestão de recursos
23.120.098/0001-16;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Votorantim Asset Management;out/18 - atual;Diretor executivo;Gestão de recursos
23.179.381/0001-13;2019-12-01;1;José Alexandre Costa de Freitas;Diretor Responsável pelo FII;Oliveira Trust;Março/1992 - Data Atual;Diretor Presidente;Distribuidora de Títulos e Valores Mobiliários
23.426.470/0001-17;2019-12-01;2;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BANCO SANTANDER BRASIL S.A;de 1999 até 03/2016;Superindentente;Country Head da Santander Securities Services
23.426.470/0001-17;2019-12-01;2;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BRL TRUST DTVM S.A;Desde 01/04/2016;Sócio-Diretor;Administrador fiduciário
23.532.837/0001-87;2019-12-01;1;RODRIGO DE GODOY;Diretor Responsável pelo FII;Brasil Plural S.A. Banco Multiplo;2016 a atual;Diretor;Instituição financeira
23.533.796/0001-43;2019-12-01;1;RODRIGO DE GODOY;Diretor Responsável pelo FII;Brasil Plural S.A. Banco Multiplo;2016;Diretor;Instituição financeira
23.537.203/0001-17;2019-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
23.537.203/0001-17;2019-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
23.538.112/0001-04;2019-12-01;1;RODRIGO DE GODOY;Diretor Responsável pelo FII;Brasil Plural S.A. Banco Multiplo;2016 a atual;Diretor;Instituição financeira
23.570.871/0001-46;2019-12-01;1;RODRIGO DE GODOY;Diretor Responsável pelo FII;Plural S.A. Banco Multiplo;2016 a atual;Diretor;Instituição financeira
23.582.914/0001-03;2019-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
23.582.914/0001-03;2019-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
23.648.935/0001-84;2019-08-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
23.648.935/0001-84;2019-08-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
23.740.527/0001-58;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Bradesco Asset Management;jun/16 - set/18;Diretor de distribuição;Gestão de recursos
23.740.527/0001-58;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;HSBC Asset Management;mai/14 - jun/16;CEO;Gestão de recursos
23.740.527/0001-58;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Votorantim Asset Management;out/18 - atual;Diretor executivo;Gestão de recursos
23.740.552/0001-31;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Votorantim Asset Management;out/18 - atual;Diretor executivo;Gestão de recursos
23.740.552/0001-31;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Bradesco Asset Management;jun/16 - set/18;Diretor de distribuição;Gestão de recursos
23.740.552/0001-31;2019-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;HSBC Asset Management;mai/14 - jun/16;CEO;Gestão de recursos
23.740.595/0001-17;2019-06-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Votorantim Asset Management;out/18 - atual;Diretor executivo;Gestão de recursos
23.740.595/0001-17;2019-06-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Bradesco Asset Management;jun/16 - set/18;Diretor de distribuição;Gestão de recursos
23.740.595/0001-17;2019-06-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;HSBC Asset Management;mai/14 - jun/16;CEO;Gestão de recursos
23.768.027/0001-24;2019-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
23.768.027/0001-24;2019-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
23.781.211/0001-04;2019-12-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;EFG Bank;Dez/16 a Jun/17;Senior Vice President;Private banking e asset management
23.781.211/0001-04;2019-12-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;Vortx DTVM;Ago/17 ~ Atual;Sócio Diretor;Serviços fiduciário
