CNPJ_Fundo;Data_Referencia;Versao;Nome_Diretor_Representante;Funcao;Nome_Empresa;Periodo;Cargo_Funcao;Atividade_Principal
23.120.027/0001-13;2020-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;HSBC Asset Management;mai/14 - jun/16;CEO;Gestão de recursos
23.120.027/0001-13;2020-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Votorantim Asset Management;out/18 - atual;Diretor executivo;Gestão de recursos
23.120.098/0001-16;2020-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Bradesco Asset Management;jun/16 - set/18;Diretor de distribuição;Gestão de recursos
23.120.098/0001-16;2020-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Votorantim Asset Management;out/18 - atual;Diretor executivo;Gestão de recursos
23.120.098/0001-16;2020-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;HSBC Asset Management;mai/14 - jun/16;CEO;Gestão de recursos
23.179.381/0001-13;2020-12-01;1;José Alexandre Costa de Freitas;Diretor Responsável pelo FII;Oliveira Trust;Março/1992 - Data Atual;Diretor Presidente;Distribuidora de Títulos e Valores Mobiliários
23.426.470/0001-17;2020-12-01;1;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BRL TRUST DTVM S.A;Desde 01/04/2016;Sócio-Diretor;Administrador fiduciário
23.426.470/0001-17;2020-12-01;1;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BANCO SANTANDER BRASIL S.A;de 1999 até 03/2016;Superindentente;Country Head da Santander Securities Services
23.532.837/0001-87;2020-12-01;1;RODRIGO DE GODOY;Diretor Responsável pelo FII;J.P. Morgan;2010/2016;Diretor;Instituição financeira
23.532.837/0001-87;2020-12-01;1;RODRIGO DE GODOY;Diretor Responsável pelo FII;BANCO GENIAL S.A.;2016/Atual;Diretor;Instituição financeira
23.533.796/0001-43;2020-12-01;1;RODRIGO DE GODOY;Diretor Responsável pelo FII;J.P. Morgan;2010/2016;Diretor;Instituição financeira
23.533.796/0001-43;2020-12-01;1;RODRIGO DE GODOY;Diretor Responsável pelo FII;BANCO GENIAL S.A.;2016/Atual;Diretor;Instituição financeira
23.537.203/0001-17;2020-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
23.537.203/0001-17;2020-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
23.538.112/0001-04;2020-12-01;1;RODRIGO DE GODOY;Diretor Responsável pelo FII;J.P. Morgan;2010/2016;Diretor;Instituição financeira
23.538.112/0001-04;2020-12-01;1;RODRIGO DE GODOY;Diretor Responsável pelo FII;BANCO GENIAL S.A.;2016/Atual;Diretor;Instituição financeira
23.582.914/0001-03;2020-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
23.582.914/0001-03;2020-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
23.648.935/0001-84;2020-06-01;2;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
23.648.935/0001-84;2020-06-01;2;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
23.740.527/0001-58;2020-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Votorantim Asset Management;out/18 - atual;Diretor executivo;Gestão de recursos
23.740.527/0001-58;2020-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;HSBC Asset Management;mai/14 - jun/16;CEO;Gestão de recursos
23.740.527/0001-58;2020-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Bradesco Asset Management;jun/16 - set/18;Diretor de distribuição;Gestão de recursos
23.740.552/0001-31;2020-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;HSBC Asset Management;mai/14 - jun/16;CEO;Gestão de recursos
23.740.552/0001-31;2020-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Votorantim Asset Management;out/18 - atual;Diretor executivo;Gestão de recursos
23.740.552/0001-31;2020-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Bradesco Asset Management;jun/16 - set/18;Diretor de distribuição;Gestão de recursos
23.740.595/0001-17;2020-06-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Bradesco Asset Management;jun/16 - set/18;Diretor de distribuição;Gestão de recursos
23.740.595/0001-17;2020-06-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Votorantim Asset Management;out/18 - atual;Diretor executivo;Gestão de recursos
23.740.595/0001-17;2020-06-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;HSBC Asset Management;mai/14 - jun/16;CEO;Gestão de recursos
23.768.027/0001-24;2020-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
23.768.027/0001-24;2020-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
23.781.211/0001-04;2020-12-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;BTG Pactual;08/2004 ate 06/2017;Administrador de Carteira de Valores Mobiliários;Distribuidora de Títulos e Valores Mobiliários
23.781.211/0001-04;2020-12-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;Vórtx DTVM;04/2018 até a presente data;Head Funds Trust Mobiliários;Distribuidora de Títulos e Valores Mobiliários
23.876.086/0001-16;2020-06-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Grupo Planner;2001/ Atual;Diretor / Conselheiro;Responsável pela administração fiduciária de Fundos de Investimento
23.876.086/0001-16;2020-06-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bandeirantes de Investimentos S/A;1986/1999;Analista de Investimento;Realizava acompanhamento de empresas de capital aberto, bem como o mercado financeiro de um modo geral, objetivando a elaboração de relatórios diários para definição de estratégias na administração de recursos de terceiros.
23.876.086/0001-16;2020-06-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bradesco S/A;2000/2001;Gerente de Underwriting;Realização de prospecção de operações, nas quais as empresas utilizam o mercado de capitais como fonte de recursos para suportar investimentos e/ou alongamento de outros financiamentos / empréstimos.  O trabalho consistia na prospecção propriamente dita, ou seja, visitas / reuniões com os potenciais emissores, bem como o acompanhamento do processo de registro da operação junto à CVM - Comissão de Valores Mobiliário e do procedimento de venda dos títulos ao mercado (basicamente investidores institucionais).
23.876.086/0001-16;2020-06-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Planner Corretora de Valores S/A;1999/2000;Gerente;Coordenação da Área de Agente Fiduciário, realizando entre outras atividades, o acompanhamento diário dos preços unitários das debêntures, controle dos "covenants" financeiros constantes da escritura de emissão, bem como avaliação das providências a serem adotadas nas emissões que encontram-se inadimplentes.
23.964.843/0001-03;2020-06-01;1;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BANCO SANTANDER BRASIL S.A;de 1999 até 03/2016;Superindentente;Country Head da Santander Securities Services
23.964.843/0001-03;2020-06-01;1;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BRL TRUST DTVM S.A;Desde 01/04/2016;Sócio-Diretor;Administrador fiduciário
24.070.076/0001-51;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;Itaú Unibanco S.A.;out/18 - atual;Diretor;Cusódia, Operações e Administração Fiduciária
24.070.076/0001-51;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;Itaú Unibanco S.A;jan/03 - ago/08;Superintendente;Distribuição para clientes corporativos
24.070.076/0001-51;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;Banco JP Morgan;jun/11 - jun/13;Asset Management - CEO;Responsavel pelos negócios de asset
24.070.076/0001-51;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;Asset Servicing - Brasil, América Latina e Caribe;dez/13 - jul/18;CEO;Responsável pelas áreas de negócios de Administracao Fiduciária, Custódia, Operações, incluindo Processamento, Crédito, Risco Operacional, Comercial, Produtos, Marketing, Middle Office, Serviços a Clientes e Administrativo.
24.070.076/0001-51;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;BNY Mellon Servicos Financeiros DTVM S.A;dez/13 - jul/18;Diretor Vice-Presidente;Diretor Vice-Presidente
24.070.076/0001-51;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;Bank of New York Mellon;dez/13 - jul/18;Managing Director;Managing Director
24.070.076/0001-51;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;Itaú Unibanco S.A;set/08 - mai/11;Gerente / Superintendente;Administração Fiduciária
24.703.709/0001-11;2020-12-01;1;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BRL TRUST DTVM S.A;Desde 01/04/2016;Sócio-Diretor;Administrador fiduciário
24.703.709/0001-11;2020-12-01;1;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BANCO SANTANDER BRASIL S.A;de 1999 até 03/2016;Superindentente;Country Head da Santander Securities Services
24.774.904/0001-32;2020-12-01;1;Ricardo Augusto Meira Pedro;Diretor Responsável pelo FII;Foco DTVM Ltda.;Agosto/2012 a Outubro/2015;Administrador de Recursos de Terceiros;Administração de Recursos de Terceiros
24.814.916/0001-43;2020-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bradesco S/A;2000/2001;Gerente de Underwriting;Realização de prospecção de operações, nas quais as empresas utilizam o mercado de capitais como fonte de recursos para suportar investimentos e/ou alongamento de outros financiamentos / empréstimos.  O trabalho consistia na prospecção propriamente dita, ou seja, visitas / reuniões com os potenciais emissores, bem como o acompanhamento do processo de registro da operação junto à CVM - Comissão de Valores Mobiliário e do procedimento de venda dos títulos ao mercado (basicamente investidores institucionais).
24.814.916/0001-43;2020-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bandeirantes de Investimentos S/A;1986/1999;Analista de Investimento;Realizava acompanhamento de empresas de capital aberto, bem como o mercado financeiro de um modo geral, objetivando a elaboração de relatórios diários para definição de estratégias na administração de recursos de terceiros.
24.814.916/0001-43;2020-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Planner Corretora de Valores S/A;1999/2000;Gerente;Coordenação da Área de Agente Fiduciário, realizando entre outras atividades, o acompanhamento diário dos preços unitários das debêntures, controle dos "covenants" financeiros constantes da escritura de emissão, bem como avaliação das providências a serem adotadas nas emissões que encontram-se inadimplentes.
24.814.916/0001-43;2020-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Grupo Planner;2001/ Atual;Diretor / Conselheiro;Responsável pela administração fiduciária de Fundos de Investimento
24.853.044/0001-22;2020-12-01;1;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BRL TRUST DTVM S.A;Desde 01/04/2016;Sócio-Diretor;Administrador fiduciário
24.853.044/0001-22;2020-12-01;1;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BANCO SANTANDER BRASIL S.A;de 1999 até 03/2016;Superindentente;Country Head da Santander Securities Services
24.853.060/0001-15;2020-12-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;Vórtx DTVM;04/2018 até a presente data;Head Funds Trust Mobiliários;Distribuidora de Títulos e Valores Mobiliários
24.853.060/0001-15;2020-12-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;BTG Pactual;08/2004 até 06/2017;Administrador de Carteira de Valores Mobiliários;Distribuidora de Títulos e Valores Mobiliários
24.960.430/0001-13;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;Bank of New York Mellon;dez/13 - jul/18;Managing Director;Managing Director
24.960.430/0001-13;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;Itaú Unibanco S.A;jan/03 - ago/08;Superintendente;Distribuição para clientes corporativos
24.960.430/0001-13;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;Asset Servicing - Brasil, América Latina e Caribe;dez/13 - jul/18;CEO;Responsável pelas áreas de negócios de Administracao Fiduciária, Custódia, Operações, incluindo Processamento, Crédito, Risco Operacional, Comercial, Produtos, Marketing, Middle Office, Serviços a Clientes e Administrativo.
24.960.430/0001-13;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;Itaú Unibanco S.A;set/08 - mai/11;Gerente / Superintendente;Administração Fiduciária
24.960.430/0001-13;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;BNY Mellon Servicos Financeiros DTVM S.A;dez/13 - jul/18;Diretor Vice-Presidente;Diretor Vice-Presidente
24.960.430/0001-13;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;Banco JP Morgan;jun/11 - jun/13;Asset Management - CEO;Responsavel pelos negócios de asset
24.960.430/0001-13;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;Itaú Unibanco S.A.;out/18 - atual;Diretor;Cusódia, Operações e Administração Fiduciária
24.976.492/0001-13;2020-12-01;1;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;MACQUARIE EQUITIES BRAZIL;FEV 2001 - ABRIL 2007;DIRETOR;DISTRIBUIÇÃO E GESTOR DA CARTEIRA 2689
24.976.492/0001-13;2020-12-01;1;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;CONCORDIA CORRETORA;AGO 2007 - OUT 2009;DIRETOR - PQO;RELACIONAMENTO INSTITUCIONAL
24.976.492/0001-13;2020-12-01;1;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;ENE CAPITAL;OUT 2010 - MARÇO 2012;SÓCIO PRESIDENTE;ESTRUTURAÇÃO DE FUNDOS
24.976.492/0001-13;2020-12-01;1;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;GALT CAPITAL;1° SEM 2018;GESTOR DE PORTFOLIO;GESTÃO
24.976.492/0001-13;2020-12-01;1;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;GSA GESTÃO DE PROJETOS;JAN 2020 - ATÉ O MOMENTO;SÓCIO;ESTRUTURAÇÃO DE ATIVOS
24.976.492/0001-13;2020-12-01;1;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;ÚNICA GESTORA;JUN 2018 - OUT 2019;GESTOR DE PORTFOLIO;GESTÃO
25.032.881/0001-53;2020-06-01;2;Marcos Wanderley Pereira;Diretor Responsável pelo FII;BTG Pactual;08/2004 até 06/2017;Administrador de Carteira de Valores Mobiliários;Distribuidora de Títulos e Valores Mobiliários
25.032.881/0001-53;2020-06-01;2;Marcos Wanderley Pereira;Diretor Responsável pelo FII;Vórtx DTVM;04/2018 até a presente data;Head Funds TrustMobiliários;Distribuidora de Títulos e Valores Mobiliários
25.032.881/0001-53;2020-12-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;BTG Pactual;08/2004 atpe 06/2017;Administrador de Carteira de Valores Mobiliários;Distribuidora de Títulos e Valores Mobiliários
25.032.881/0001-53;2020-12-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;Vórtx DTVM;04/2018 até a presente data;Head Funds Trust Mobiliários;Distribuidora de Títulos e Valores Mobiliários
26.191.053/0001-20;2020-12-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;BTG Pactual;08/2004 até 06/2017;Administrador de Carteira de Valores Mobiliários;Distribuidora de Títulos e Valores Mobiliários
26.191.053/0001-20;2020-12-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;Vórtx DTVM;04/2018 até a presente data;Head Funds Trust Mobiliários;Distribuidora de Títulos e Valores Mobiliários
26.195.121/0001-20;2020-12-01;1;CAROLINA ANDREA GARISTO GREGÓRIO;Diretor Responsável pelo FII;BR-CAPITAL D.T.V.M. S.A.;2016 até a presente data;Diretora;Distribuidora de Títulos e Valores Mobiliários
26.195.121/0001-20;2020-12-01;1;CAROLINA ANDREA GARISTO GREGÓRIO;Diretor Responsável pelo FII;UNITAS CONSULTORIA E EMPREENDIMENTOS LTDA.;2016 até a presente data;Diretora;Consultoria Imobiliária, Estruturação e Desenvolvimento de Empreendimentos Imobiliária.
26.269.251/0001-60;2020-06-01;1;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;ENE CAPITAL;OUT 2010 - MARÇO 2012;SÓCIO PRESIDENTE;ESTRUTURAÇÃO DE FUNDOS
26.269.251/0001-60;2020-06-01;1;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;MACQUARIE EQUITIES BRAZIL;FEV 2001 - ABRIL 2007;DIRETOR;DISTRIBUIÇÃO E GESTOR DA CARTEIRA 2689
26.269.251/0001-60;2020-06-01;1;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;GSA GESTÃO DE PROJETOS;JAN 2020 - ATÉ O MOMENTO;SÓCIO;ESTRUTURAÇÃO DE ATIVOS
26.269.251/0001-60;2020-06-01;1;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;ÚNICA GESTORA;JUN 2018 - OUT 2019;GESTOR DE PORTFOLIO;GESTÃO
26.269.251/0001-60;2020-06-01;1;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;GALT CAPITAL;1° SEM 2018;GESTOR DE PORTFOLIO;GESTÃO
26.269.251/0001-60;2020-06-01;1;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;CONCORDIA CORRETORA;AGO 2007 - OUT 2009;DIRETOR - PQO;RELACIONAMENTO INSTITUCIONAL
26.314.437/0001-93;2020-06-01;3;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
26.314.437/0001-93;2020-06-01;3;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
26.395.660/0001-02;2020-12-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;BTG Pactual;08/2004 até 06/2017;Administrador de Carteira de Valores Mobiliários;Distribuidora de Títulos e Valores Mobiliários
26.395.660/0001-02;2020-12-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;Vórtx DTVM;04/2018 até a presente data;Head Funds Trust Mobiliários;Distribuidora de Títulos e Valores Mobiliários
26.452.053/0001-37;2020-12-01;1;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;GALT CAPITAL;1° SEM 2018;GESTOR DE PORTFOLIO;GESTÃO
26.452.053/0001-37;2020-12-01;1;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;ENE CAPITAL;OUT 2010 - MARÇO 2012;SÓCIO PRESIDENTE;ESTRUTURAÇÃO DE FUNDOS
26.452.053/0001-37;2020-12-01;1;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;MACQUARIE EQUITIES BRAZIL;FEV 2001 - ABRIL 2007;DIRETOR;DISTRIBUIÇÃO E GESTOR DA CARTEIRA 2689
26.452.053/0001-37;2020-12-01;1;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;CONCORDIA CORRETORA;AGO 2007 - OUT 2009;DIRETOR - PQO;RELACIONAMENTO INSTITUCIONAL
26.452.053/0001-37;2020-12-01;1;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;GSA GESTÃO DE PROJETOS;JAN 2020 - ATÉ O MOMENTO;SÓCIO;ESTRUTURAÇÃO DE ATIVOS
26.452.053/0001-37;2020-12-01;1;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;ÚNICA GESTORA;JUN 2018 - OUT 2019;GESTOR DE PORTFOLIO;GESTÃO
26.499.833/0001-32;2020-12-01;1;GUILHERME CHARNAUX GRUMSER;Diretor Responsável pelo FII;Grupo Brasil Plural;10/2009 a atual;Senior Partner;Diretor responsavel
26.502.761/0001-35;2020-12-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;Vórtx DTVM;04/2018 até a presente data;Head Funds Trust Mobiliários;Distribuidora de Títulos e Valores Mobiliários
26.502.761/0001-35;2020-12-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;BTG Pactual;08/2004 atpe 06/2017;Administrador de Carteira de Valores Mobiliários;Distribuidora de Títulos e Valores Mobiliários
26.502.794/0001-85;2020-12-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;Vórtx DTVM;04/2018 até a presente data;Head Funds Trust Mobiliários;Distribuidora de Títulos e Valores Mobiliários
26.502.794/0001-85;2020-12-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;BTG Pactual;08/2004 até 06/2017;Administrador de Carteira de Valores Mobiliários;Distribuidora de Títulos e Valores Mobiliários
26.502.810/0001-30;2020-12-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;BTG Pactual;08/2004 atpe 06/2017;Administrador de Carteira de Valores Mobiliários;Distribuidora de Títulos e Valores Mobiliários
26.502.810/0001-30;2020-12-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;Vórtx DTVM;04/2018 até a presente data;Head Funds Trust Mobiliários;Distribuidora de Títulos e Valores Mobiliários
26.511.274/0001-39;2020-12-01;1;José Alexandre Costa de Freitas;Diretor Responsável pelo FII;Oliveira Trust;Março/1992 - Data Atual;Diretor Presidente;Distribuidora de Títulos e Valores Mobiliários
26.545.627/0001-11;2020-12-01;1;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BRL TRUST DTVM S.A;Desde 01/04/2016;Sócio-Diretor;Administrador fiduciário
26.545.627/0001-11;2020-12-01;1;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BANCO SANTANDER BRASIL S.A;de 1999 até 03/2016;Superindentente;Country Head da Santander Securities Services
26.614.291/0001-00;2020-06-01;1;Pedro Carlos Batista Jourdan;Diretor Responsável pelo FII;CM Capital Markets;3 anos;Diretor;Administração de Fundos
26.614.291/0001-00;2020-06-01;1;Pedro Carlos Batista Jourdan;Diretor Responsável pelo FII;Oliveira Trust;4 Anos;Gerente;Administração de Fundos
26.681.370/0001-25;2020-12-01;1;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BRL TRUST DTVM S.A;Desde 01/04/2016;Sócio-Diretor;Administrador fiduciário
26.681.370/0001-25;2020-12-01;1;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BANCO SANTANDER BRASIL S.A;de 1999 até 03/2016;Superindentente;Country Head da Santander Securities Services
26.846.134/0001-11;2020-06-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;BSI Bank;Ago/15 a Dez/16;Senior Vice President;Gestão de ativos
26.846.134/0001-11;2020-06-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;Vortx DTVM;Ago/17 ~ Atual;Sócio Diretor;Serviços fiduciário
26.846.134/0001-11;2020-06-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;EFG Bank;Dez/16 a Jun/17;Senior Vice President;Private banking e asset management
26.846.202/0001-42;2020-06-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;BSI Bank;Ago/15 a Dez/16;Senior Vice President;Gestão de ativos
26.846.202/0001-42;2020-06-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;Vortx DTVM;Ago/17 Atual;Sócio Diretor;Serviços fiduciário
26.846.202/0001-42;2020-06-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;EFG Bank;Dez/16 a Jun/17;Senior Vice President;Private banking e asset management
26.990.011/0001-50;2020-12-01;1;CAROLINA ANDREA GARISTO GREGÓRIO;Diretor Responsável pelo FII;UNITAS CONSULTORIA E EMPREENDIMENTOS LTDA.;2016 até a presente data;Diretora;Consultoria Imobiliária, Estruturação e Desenvolvimento de Empreendimentos Imobiliária.
26.990.011/0001-50;2020-12-01;1;CAROLINA ANDREA GARISTO GREGÓRIO;Diretor Responsável pelo FII;BR-CAPITAL D.T.V.M. S.A.;2016 até a presente data;Diretora;Distribuidora de Títulos e Valores Mobiliários
27.368.600/0001-63;2020-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;BRADESCO ASSET MANAGEMENT;JUNHO/2016 - SETEMBRO/2018;DIRETOR DE DISTRIBUIÇÃO;GESTÃO DE RECURSOS
27.368.600/0001-63;2020-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;VOTORANTIM ASSET MANAGEMENT;OUTUBRO/2018 - ATUAL;DIRETOR EXECUTIVO;GESTÃO DE RECURSOS
27.368.600/0001-63;2020-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;HSBC ASSET MANAGEMENT;MAIO/2014 - JUNHO/2016;CEO;GESTÃO DE RECURSOS
27.368.617/0001-10;2020-12-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;Vórtx DTVM;04/2018 até a presente data;Head Funds Trust Mobiliários;Distribuidora de Títulos e Valores Mobiliários
27.368.617/0001-10;2020-12-01;1;Marcos Wanderley Pereira;Diretor Responsável pelo FII;BTG Pactual;08/2004 até 06/2017;Administrador de Carteira de Valores Mobiliários;Distribuidora de Títulos e Valores Mobiliários
27.368.863/0001-72;2020-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bradesco S/A;2000/2001;Gerente de Underwriting;Realização de prospecção de operações, nas quais as empresas utilizam o mercado de capitais como fonte de recursos para suportar investimentos e/ou alongamento de outros financiamentos / empréstimos.  O trabalho consistia na prospecção propriamente dita, ou seja, visitas / reuniões com os potenciais emissores, bem como o acompanhamento do processo de registro da operação junto à CVM - Comissão de Valores Mobiliário e do procedimento de venda dos títulos ao mercado (basicamente investidores institucionais).
27.368.863/0001-72;2020-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Grupo Planner;2001/ Atual;Diretor / Conselheiro;Responsável pela administração fiduciária de Fundos de Investimento
